am_day,biblical_citations_summary,citation_categories,citation_precision,date_ce,description,event_type,has_biblical_citations,location,name,scripture_related_events,source,source_file,total_biblical_citations
682639.0,"direct_citations: Koh 3:8 - ""Jest czas wojny i czas pokoju""; Ps 144:1 - ""Błogosławiony Pan, skała moja, który ćwiczy ręce moje do walki""; Mt 24:6 - ""Będziecie słyszeć o wojnach i pogłoskach wojennych"" | theological_context: Wj 15:3 - ""Pan jest mężem wojny, Pan - to Jego imię""; Joz 5:14 - ""Jako wódz wojska Pańskiego przybyłem teraz""; 2Krn 20:15 - ""Nie wasza to wojna, lecz Boża""","direct_citations, theological_context",,1870-01-01,Franco-Prussian War - German unification,MILITARY_CONFLICT,True,France,Franco-Prussian War,,Military_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,7
685561.0,"direct_citations: 2Tm 4:6-7 - ""Czas mojego odejścia nadszedł. W dobrych zawodach wystąpiłem""; J 10:11 - ""Dobry pasterz życie swoje oddaje za owce""; Flp 1:23 - ""Mam ochotę odejść i być z Chrystusem""",direct_citations,,1878-12-31,Death of Pope Pope Pius IX - End of 32-year papacy,PAPAL_DEATH,True,Vatican/Rome,Pope Pius IX - Papal Death,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,3
685561.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; Łk 22:32 - ""Ja się modliłem za ciebie, żeby nie ustała wiara twoja, a ty utwierdzaj braci swoich""; J 21:15-17 - ""Paś baranki moje... Paś owce moje"" | theological_context: 1P 5:2-4 - ""Paście trzodę Bożą... jako wzory dla trzody""; Ef 4:11 - ""On też ustanowił jednych apostołami, innych prorokami, innych pasterzami""","direct_citations, theological_context",,1878-01-01,Election of Pope Leo XIII as Pope - Social teaching,PAPAL_ELECTION,True,Vatican/Rome,Pope Leo XIII - Papal Election,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
693961.0,"direct_citations: 1Sm 15:28 - ""Oddarł Pan dziś od ciebie królestwo izraelskie""; 1Krl 11:31 - ""Oto wydzierę królestwo z ręki Salomona""; 2Krl 17:18 - ""Rozgniewał się bardzo Pan na Izraela i odrzucił ich sprzed oblicza swego"" | prophetic_significance: Dn 2:44 - ""Bóg niebieski wzbudzi królestwo, które na wieki nie zostanie zniszczone""; Łk 1:33 - ""I będzie królował nad domem Jakuba na wieki""","direct_citations, prophetic_significance",,1901-12-31,Death of Queen of Britain Victoria - End of 64-year reign,DYNASTIC_END,True,British Empire,Victoria - Death/End of Reign,,Historical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
694691.0,"direct_citations: 2Tm 4:6-7 - ""Czas mojego odejścia nadszedł. W dobrych zawodach wystąpiłem""; J 10:11 - ""Dobry pasterz życie swoje oddaje za owce""; Flp 1:23 - ""Mam ochotę odejść i być z Chrystusem""",direct_citations,,1903-12-31,Death of Pope Pope Leo XIII - End of 25-year papacy,PAPAL_DEATH,True,Vatican/Rome,Pope Leo XIII - Papal Death,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,3
700170.0,"direct_citations: Ap 6:8 - ""Dano mu władzę nad czwartą częścią ziemi, aby zabijał mieczem, głodem, zarazą""; Łk 21:11 - ""Będą wielkie trzęsienia ziemi, a po różnych miejscach zarazy i głód""; Mt 24:7 - ""Powstaną zarazy i głód po różnych miejscach"" | prophetic_significance: Jr 14:12 - ""Mieczem, głodem i zarazą będę ich niszczyć""; Ez 14:21 - ""Cztery srogi wyroki moje: miecz, głód, dzikie zwierzęta i zarazę""","direct_citations, prophetic_significance",,1918-01-01,"1918 Influenza Pandemic - Spanish flu, most deadly pandemic",PANDEMIC,True,Global,1918 Influenza Pandemic,,Medical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
714415.0,"direct_citations: Ap 6:8 - ""Dano mu władzę nad czwartą częścią ziemi, aby zabijał mieczem, głodem, zarazą""; Łk 21:11 - ""Będą wielkie trzęsienia ziemi, a po różnych miejscach zarazy i głód""; Mt 24:7 - ""Powstaną zarazy i głód po różnych miejscach"" | prophetic_significance: Jr 14:12 - ""Mieczem, głodem i zarazą będę ich niszczyć""; Ez 14:21 - ""Cztery srogi wyroki moje: miecz, głód, dzikie zwierzęta i zarazę""","direct_citations, prophetic_significance",,1957-01-01,1957 Asian Flu - Second major flu pandemic,PANDEMIC,True,Global,1957 Asian Flu,,Medical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
714780.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; Łk 22:32 - ""Ja się modliłem za ciebie, żeby nie ustała wiara twoja, a ty utwierdzaj braci swoich""; J 21:15-17 - ""Paś baranki moje... Paś owce moje"" | theological_context: 1P 5:2-4 - ""Paście trzodę Bożą... jako wzory dla trzody""; Ef 4:11 - ""On też ustanowił jednych apostołami, innych prorokami, innych pasterzami""","direct_citations, theological_context",,1958-01-01,Election of Pope John XXIII as Pope - Vatican II Council,PAPAL_ELECTION,True,Vatican/Rome,Pope John XXIII - Papal Election,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
716606.0,"direct_citations: 2Tm 4:6-7 - ""Czas mojego odejścia nadszedł. W dobrych zawodach wystąpiłem""; J 10:11 - ""Dobry pasterz życie swoje oddaje za owce""; Flp 1:23 - ""Mam ochotę odejść i być z Chrystusem""",direct_citations,,1963-12-31,Death of Pope Pope John XXIII - End of 5-year papacy,PAPAL_DEATH,True,Vatican/Rome,Pope John XXIII - Papal Death,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,3
718432.0,"direct_citations: Ap 6:8 - ""Dano mu władzę nad czwartą częścią ziemi, aby zabijał mieczem, głodem, zarazą""; Łk 21:11 - ""Będą wielkie trzęsienia ziemi, a po różnych miejscach zarazy i głód""; Mt 24:7 - ""Powstaną zarazy i głód po różnych miejscach"" | prophetic_significance: Jr 14:12 - ""Mieczem, głodem i zarazą będę ich niszczyć""; Ez 14:21 - ""Cztery srogi wyroki moje: miecz, głód, dzikie zwierzęta i zarazę""","direct_citations, prophetic_significance",,1968-01-01,1968 Hong Kong Flu - Third major flu pandemic,PANDEMIC,True,Global,1968 Hong Kong Flu,,Medical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
723181.0,"direct_citations: Ap 6:8 - ""Dano mu władzę nad czwartą częścią ziemi, aby zabijał mieczem, głodem, zarazą""; Łk 21:11 - ""Będą wielkie trzęsienia ziemi, a po różnych miejscach zarazy i głód""; Mt 24:7 - ""Powstaną zarazy i głód po różnych miejscach"" | prophetic_significance: Jr 14:12 - ""Mieczem, głodem i zarazą będę ich niszczyć""; Ez 14:21 - ""Cztery srogi wyroki moje: miecz, głód, dzikie zwierzęta i zarazę""","direct_citations, prophetic_significance",,1981-01-01,HIV/AIDS Pandemic - Ongoing global health crisis,PANDEMIC,True,Global,HIV/AIDS Pandemic,,Medical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
737060.0,"direct_citations: Ap 6:8 - ""Dano mu władzę nad czwartą częścią ziemi, aby zabijał mieczem, głodem, zarazą""; Łk 21:11 - ""Będą wielkie trzęsienia ziemi, a po różnych miejscach zarazy i głód""; Mt 24:7 - ""Powstaną zarazy i głód po różnych miejscach"" | prophetic_significance: Jr 14:12 - ""Mieczem, głodem i zarazą będę ich niszczyć""; Ez 14:21 - ""Cztery srogi wyroki moje: miecz, głód, dzikie zwierzęta i zarazę""","direct_citations, prophetic_significance",,2019-01-01,COVID-19 Pandemic - Recent global pandemic,PANDEMIC,True,Global,COVID-19 Pandemic,,Medical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
348083.25,"direct_citations: Rdz 1:1 - ""Na początku stworzył Bóg niebo i ziemię""; Rdz 1:27 - ""Stworzył więc Bóg człowieka na swój obraz""; Rdz 2:7 - ""Ulepił Pan Bóg człowieka z prochu ziemi"" | prophetic_significance: Rz 5:12 - ""Przez jednego człowieka grzech wszedł na świat""; 1Kor 15:45 - ""Pierwszy człowiek Adam stał się duszą żywą, ostatni Adam duchem ożywiającym""; Ap 22:13 - ""Ja jestem Alfa i Omega, Pierwszy i Ostatni, Początek i Koniec"" | theological_context: J 1:1-3 - ""Na początku było Słowo... Wszystko przez Nie się stało""; Kol 1:16-17 - ""W Nim zostało wszystko stworzone... wszystko w Nim ma istnienie""","direct_citations, prophetic_significance, theological_context",,3760-01-01,No description,GENESIS,True,Unknown,Creation of Adam,,Torah_Pre_Masoretic,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,10
954398.25,"temporal_context: Ga 4:4 - ""Gdy nadeszła pełnia czasu, posłał Bóg Syna swego""; Ef 1:10 - ""W pełni czasów""",temporal_context,,2100-01-01,No description,CATASTROPHE,True,Unknown,Noah's Flood,,Torah_Pre_Masoretic,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
990923.25,"direct_citations: Rdz 12:2-3 - ""Uczynię z ciebie wielki naród... w tobie będą błogosławione wszystkie plemiona ziemi""; Rdz 15:18 - ""W tym dniu zawarł Pan przymierze z Abramem""; Rdz 17:7 - ""Ustanowię przymierze moje między mną a tobą"" | prophetic_significance: Ga 3:16-17 - ""Abrahamowi zostały dane obietnice i jego potomstwu""; Hbr 8:6 - ""Jezus otrzymał tym doskonalszą służbę, im lepszego jest pośrednikiem przymierza""; 2Kor 3:6 - ""Uczynił nas zdolnymi do służby Nowego Przymierza""","direct_citations, prophetic_significance",,2000-01-01,No description,COVENANT,True,Unknown,Abraham's Call,,Torah_Pre_Masoretic,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,8
1009185.75,"temporal_context: Ga 4:4 - ""Gdy nadeszła pełnia czasu, posłał Bóg Syna swego""; Ef 1:10 - ""W pełni czasów""",temporal_context,,1950-01-01,No description,TEST,True,Unknown,Isaac's Binding (Akedah),,Torah_Pre_Masoretic,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1027448.25,"temporal_context: Ga 4:4 - ""Gdy nadeszła pełnia czasu, posłał Bóg Syna swego""; Ef 1:10 - ""W pełni czasów""",temporal_context,,1900-01-01,No description,REVELATION,True,Unknown,Jacob's Ladder Vision,,Torah_Pre_Masoretic,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1045710.75,"temporal_context: Ga 4:4 - ""Gdy nadeszła pełnia czasu, posłał Bóg Syna swego""; Ef 1:10 - ""W pełni czasów""",temporal_context,,1850-01-01,No description,EXILE,True,Unknown,Joseph sold to Egypt,,Torah_Pre_Masoretic,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1191810.75,"temporal_context: Ga 4:4 - ""Gdy nadeszła pełnia czasu, posłał Bóg Syna swego""; Ef 1:10 - ""W pełni czasów""",temporal_context,,1450-01-01,No description,REVELATION,True,Unknown,Moses and Burning Bush,,Torah_Pre_Masoretic,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1195463.25,"temporal_context: Ga 4:4 - ""Gdy nadeszła pełnia czasu, posłał Bóg Syna swego""; Ef 1:10 - ""W pełni czasów""",temporal_context,,1440-01-01,No description,LIBERATION,True,Unknown,Exodus from Egypt,,Torah_Pre_Masoretic,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1195828.5,"temporal_context: Ga 4:4 - ""Gdy nadeszła pełnia czasu, posłał Bóg Syna swego""; Ef 1:10 - ""W pełni czasów""",temporal_context,,1439-01-01,No description,LAW_GIVING,True,Unknown,Ten Commandments at Sinai,,Torah_Pre_Masoretic,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1210073.25,"temporal_context: Ga 4:4 - ""Gdy nadeszła pełnia czasu, posłał Bóg Syna swego""; Ef 1:10 - ""W pełni czasów""",temporal_context,,1400-01-01,No description,CONQUEST,True,Unknown,Crossing the Jordan,,Torah_Pre_Masoretic,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1352520.75,"temporal_context: Ga 4:4 - ""Gdy nadeszła pełnia czasu, posłał Bóg Syna swego""; Ef 1:10 - ""W pełni czasów""",temporal_context,,1010-01-01,No description,MONARCHY,True,Unknown,David becomes King,,Early_Chronicles,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1370783.25,"temporal_context: Ga 4:4 - ""Gdy nadeszła pełnia czasu, posłał Bóg Syna swego""; Ef 1:10 - ""W pełni czasów""",temporal_context,,0960-01-01,No description,TEMPLE,True,Unknown,Solomon's Temple Built,,Early_Chronicles,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1381740.75,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0930-01-01,No description,SCHISM,True,Unknown,Kingdom Division,,Early_Chronicles,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1457712.75,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0722-01-01,No description,EXILE,True,Unknown,Assyrian Captivity (Israel),,Assyrian_Records,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1507386.75,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0586-01-01,No description,EXILE,True,Unknown,Babylonian Captivity (Judah),,Babylonian_Records,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1524918.75,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0538-01-01,No description,RESTORATION,True,Unknown,Return from Babylon,,Persian_Records,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1532954.25,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0516-01-01,No description,TEMPLE,True,Unknown,Second Temple Built,,Persian_Records,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1554138.75,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0458-01-01,No description,RELIGIOUS_REFORM,True,Unknown,Ezra's Reforms,,Ezra_Chronicle,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1600160.25,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0332-01-01,No description,CONQUEST,True,Unknown,Alexander conquers Jerusalem,,Greek_Records,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1660426.5,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0167-01-01,No description,REBELLION,True,Unknown,Maccabean Revolt,,Maccabees_Books,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1670288.25,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0140-01-01,No description,INDEPENDENCE,True,Unknown,Hasmonean Kingdom,,Josephus,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1698412.5,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0063-01-01,No description,CONQUEST,True,Unknown,Roman conquest,,Roman_Records,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1714118.25,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0020-01-01,No description,TEMPLE,True,Unknown,Herod's Temple expansion,,Josephus,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1719962.25,"direct_citations: J 1:14 - ""A Słowo stało się ciałem i zamieszkało wśród nas""; Mt 1:23 - ""Oto Panna pocznie i porodzi Syna, i nadadzą Mu imię Emmanuel""; Łk 1:35 - ""Duch Święty zstąpi na Ciebie i moc Najwyższego osłoni Cię"" | prophetic_significance: Iz 7:14 - ""Panna pocznie i porodzi syna, i nazwie go Emmanuel""; Mi 5:1 - ""A ty, Betlejem Efrata... z ciebie mi wyjdzie Ten, który ma panować w Izraelu""; Iz 9:5 - ""Dziecię nam się narodziło, Syn nam jest dany"" | theological_context: 1Tm 3:16 - ""Objawił się w ciele, usprawiedliwiony został w Duchu""; Hbr 2:14 - ""Ponieważ dzieci mają udział w ciele i krwi, On także w podobny sposób tego uczestniczył""","direct_citations, prophetic_significance, theological_context",,0004-01-01,No description,INCARNATION,True,Unknown,Jesus Birth,,Early_Gospels,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,10
1731285.0,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0027-01-01,No description,INITIATION,True,Unknown,Jesus Baptism,,Early_Gospels,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1732380.75,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0030-01-01,No description,SACRIFICE,True,Unknown,Jesus Crucifixion,,Early_Gospels,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1734207.0,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0035-01-01,No description,CONVERSION,True,Unknown,Paul's Conversion,,Pauline_Letters,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1739685.75,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0050-01-01,No description,COUNCIL,True,Unknown,Council of Jerusalem,,Acts_Early,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1746990.75,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0070-01-01,No description,DESTRUCTION,True,Unknown,Temple Destruction,,Josephus,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1769636.25,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0132-01-01,No description,REBELLION,True,Unknown,Bar Kokhba Revolt,,Roman_Records,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1776210.75,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0150-01-01,No description,THEOLOGY,True,Unknown,Justin Martyr's Apology,,Patristic,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1787168.25,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0180-01-01,No description,THEOLOGY,True,Unknown,Irenaeus against Heresies,,Patristic,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1794473.25,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0200-01-01,No description,THEOLOGY,True,Unknown,Tertullian's writings,,Patristic,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1805430.75,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0230-01-01,No description,THEOLOGY,True,Unknown,Origen's theology,,Patristic,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1812735.75,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0250-01-01,No description,PERSECUTION,True,Unknown,Decius Persecution,,Roman_Records,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
1832094.0,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0303-01-01,No description,PERSECUTION,True,Unknown,Diocletian Persecution,,Roman_Records,AMJD_ABRAHAMIC_RELIGIONS_CHRONOLOGY.csv,2
